"Sage Order#","Proposal Number",Tag#,Product,"Product Description","# of Nets","Item Description","Item Code",QuantityPerNet,TotalQuantity,UOM,Step,"Activity Code","Expected Labor Time","Total Expected Labor Time","Actual Labor Time","Shipping Location","Product Location","Inventory Location","Expected Shipping Date",LOT,Notes
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"1250WH HTPP White 2in Sq",209-045-02,15582.87,15582.87,SF,100,CUTS,0.84828,0.84828,,000,181,000,,,
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"DNR500 Sand Polyester Knit Mes",RPY14SDFR,15582.87,15582.87,SF,100,CUTS,0.656,0.656,,000,181,181,,,
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"HTPP 1/4in x 1200ft  3 Strand",RHT3S025BK,506.76,506.76,FT,220,MLGO,2.46,2.46,,000,181,000,,,
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"HTPP 1/4in x 1200ft  3 Strand",RHT3S025BK,506.76,506.76,FT,239,WEAV,3.51429,3.51429,,000,181,000,,,
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"1in x 6in Velcro Hook  Loop",VEL1X6,123,123,EA,250,MTAK,1.23,1.23,,000,181,000,,,
,090817RR1412,,1250,"HTPP 2in Sq;Width:123.00 FT; Length: 123.00 FT; Mesh Color: White;Sewn Border: HTPP 1/4in x 1200ft  3 Strand;Woven Border: HTPP 1/4in x 1200ft  3 Strand;Addl: DNR500 Sand Polyester Knit Mes;Addon: 1in x 6in Velcro Hook & Loop",1,"Set up and Other Overhead Costs",SETU,0.25,0.25,HR,999,SETU,10.93333,10.93333,,000,181,181,,,
,090817RR1412,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 4.00 FT x 42.00 FT; Net Size 3.33 FT x   39.00 FT",1,"820BK HTPP Black 2.5in Sq (Length=   39.00 FT, Width=   3.33 FT, Area =   138.81 SF, Mesh Count= 197 x   17)",218-060-06,142.96949,142.96949,SF,050,CUTS,0.12267,0.12267,,000,181,000,,,
,090817RR1412,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 4.00 FT x 42.00 FT; Net Size 3.33 FT x   39.00 FT",1,"Alum Ferrule 1/2in Soft Rope",AL1236,2,2,EA,060,FRP3,0.06667,0.06667,,000,181,181,,,
,090817RR1412,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 4.00 FT x 42.00 FT; Net Size 3.33 FT x   39.00 FT",1,"Hog Ring 1-1/2in Galvanized",HR112G,73,73,EA,070,HOGR,0.24333,0.24333,,000,181,181,,,
,090817RR1412,,BNS38,"BayNets Safety System 3/8in Standard; Pit Size: 4.00 FT x 42.00 FT; Net Size 3.33 FT x   39.00 FT",1,"Polyester Braid 1/4in x 1000ft BlackPolyester Braid 1/4in x 1000ft",RPYB025BK,142.96949,142.96949,FT,200,MLGO,0.42333,0.42333,,000,181,000,,,
